Date,Close
16/02/2021,34.689999
17/02/2021,34.889999
18/02/2021,34.560001
19/02/2021,34.439999
22/02/2021,34.259998
23/02/2021,33.91
24/02/2021,33.75
25/02/2021,33.82
26/02/2021,33.490002
01/03/2021,33.689999
02/03/2021,33.509998
03/03/2021,34.389999
04/03/2021,34.200001
05/03/2021,34.389999
08/03/2021,34.349998
09/03/2021,34.450001
10/03/2021,34.93
11/03/2021,34.709999
12/03/2021,34.939999
15/03/2021,35.41
16/03/2021,35.830002
17/03/2021,35.790001
18/03/2021,35.77
19/03/2021,35.529999
22/03/2021,36
23/03/2021,35.360001
24/03/2021,35.610001
25/03/2021,35.669998
26/03/2021,36.25
29/03/2021,36.619999
30/03/2021,36.110001
31/03/2021,36.23
01/04/2021,36.299999
05/04/2021,36.279999
06/04/2021,36.049999
07/04/2021,35.91
08/04/2021,35.959999
09/04/2021,36.599998
12/04/2021,36.970001
13/04/2021,37.16
14/04/2021,37.169998
15/04/2021,37.599998
16/04/2021,38.57
19/04/2021,38.93
20/04/2021,39.029999
21/04/2021,39.529999
22/04/2021,38.639999
23/04/2021,38.66
26/04/2021,38.68
27/04/2021,38.450001
28/04/2021,38.810001
29/04/2021,38.599998
30/04/2021,38.650002
03/05/2021,39.830002
04/05/2021,39.950001
05/05/2021,39.970001
06/05/2021,39.189999
07/05/2021,39.580002
10/05/2021,39.860001
11/05/2021,39.349998
12/05/2021,39.689999
13/05/2021,40.099998
14/05/2021,40.02
17/05/2021,40.110001
18/05/2021,40.049999
19/05/2021,39.830002
20/05/2021,40.119999
21/05/2021,39.950001
24/05/2021,39.810001
25/05/2021,39.330002
26/05/2021,38.919998
27/05/2021,38.650002
28/05/2021,38.73
01/06/2021,38.5
02/06/2021,38.790001
03/06/2021,38.970001
04/06/2021,39.150002
07/06/2021,38.990002
08/06/2021,38.849998
09/06/2021,39.810001
10/06/2021,40.68
11/06/2021,40.150002
14/06/2021,39.630001
15/06/2021,39.59
16/06/2021,39.299999
17/06/2021,39.48
18/06/2021,38.810001
21/06/2021,39.419998
22/06/2021,39.610001
23/06/2021,39.049999
